Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Patent citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Sustainable Development Goals (2021),Topic Cluster name,Topic Cluster number,Topic name,Topic number,Topic Cluster Prominence Percentile,Topic Prominence Percentile
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Dhimish, M.",4, 57190686691,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1708, Hardware and Architecture,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," de Araújo, F.M.U.",4, 35316777100,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1708, Hardware and Architecture,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Guerra, M.I.S.",4, 57197356961,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1708, Hardware and Architecture,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic,"Vieira, R.G.",4,57190174425,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1711, Signal Processing,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Dhimish, M.",4, 57190686691,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1711, Signal Processing,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," de Araújo, F.M.U.",4, 35316777100,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1711, Signal Processing,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Guerra, M.I.S.",4, 57197356961,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 1711, Signal Processing,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic,"Vieira, R.G.",4,57190174425,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2207, Control and Systems Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Dhimish, M.",4, 57190686691,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2207, Control and Systems Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," de Araújo, F.M.U.",4, 35316777100,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2207, Control and Systems Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Guerra, M.I.S.",4, 57197356961,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2207, Control and Systems Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic,"Vieira, R.G.",4,57190174425,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2208, Electrical and Electronic Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Dhimish, M.",4, 57190686691,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2208, Electrical and Electronic Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," de Araújo, F.M.U.",4, 35316777100,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2208, Electrical and Electronic Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
PV module fault detection using combined artificial neural network and sugeno fuzzy logic," Guerra, M.I.S.",4, 57197356961,2020,2020-12-01,Electronics (Switzerland),9,12,1-21,2150,ISSN-20799292,21100829272,Journal,0.98,37,2.7,48,0.36,47,0.98,17,5,0.78,6.38,25,34,0,"Vieira, R.G., Dhimish, M., de Araújo, F.M.U. and 1 more (...) (2020).PV module fault detection using combined artificial neural network and sugeno fuzzy logic. Electronics (Switzerland),9(12) 1-21",https://www.scopus.com/record/display.url?eid=2-s2.0-85097953281&origin=resultslist,10.3390/electronics9122150,Article,Gold|Green,2-s2.0-85097953281,-,Universidade Federal do Rio Grande do Norte| University of Huddersfield,2,112571293| 60032343| 60023857,Federal University of the Semi-Arid| University of Huddersfield| Universidade Federal do Rio Grande do Norte,57190174425,57197356961,57190686691,-,United Kingdom| Brazil, 2208, Electrical and Electronic Engineering,SDG 7,"Solar Energy,Photovoltaic Cells,Solar Radiation",340,"Photovoltaic System,Fault Detection,Solar Energy Conversion",27760,93.913,95.804
FlowDiv: A new pipeline for analyzing flow cytometric diversity,"Wanderley, B.M.S.",8,57189056311,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Araújo, D.S.",8, 55103744400,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Quiroga, M.V.",8, 56587568900,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Amado, A.M.",8, 10244785400,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Neto, A.D.D.",8, 7102618949,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Sarmento, H.",8, 14833107600,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Metz, S.D.",8, 57193255028,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
FlowDiv: A new pipeline for analyzing flow cytometric diversity," Unrein, F.",8, 55939643500,2019,2019-05-28,BMC Bioinformatics,20,1,-,274,ISSN-14712105,17929,Journal,1.17,23,4.6,10,1.626,10,0.81,17,4,0.42,9.42,39,52,0,"Wanderley, B.M.S., Araújo, D.S., Quiroga, M.V. and 5 more (...) (2019).FlowDiv: A new pipeline for analyzing flow cytometric diversity. BMC Bioinformatics,20(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85066300744&origin=resultslist,10.1186/s12859-019-2787-4,Article,Gold|Green,2-s2.0-85066300744,31138128,Universidad Nacional de San Martin| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidade Federal de São Carlos| Universidade Federal do Rio Grande do Norte| Universidade Federal de Juiz de Fora,5,60023857| 60023857| 60004518| 60023393| 60071003| 60071003| 60000590| 60013792,Universidade Federal do Rio Grande do Norte| Universidade Federal do Rio Grande do Norte| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de San Martín| Instituto Tecnológico Chascomús| Instituto Tecnológico Chascomús| Universidade Federal de Juiz de Fora| Universidade Federal de São Carlos,57189056311,55939643500,55939643500,-,Brazil| Argentina,1303,Biochemistry,SDG 3,"Oceans,Lakes,Dissolved Organic Matter",52,"SYTO 9,Flow Cytometry,Escherichia Coli",12243,94.582,85.46
